ellipseCenterX(px),ellipseCenterY(px),ellipseSemimajor(px),ellipseSemiminor(px),ellipseRotation(deg),inputImage,crater_classification
1200.0,1492.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light04,-1
1308.0,1520.0,112.0,112.0,0.0,altitude01/longitude02/orientation02_light04,-1
1264.0,1820.0,90.0,90.0,0.0,altitude01/longitude02/orientation02_light04,-1
968.0,1748.0,70.0,70.0,0.0,altitude01/longitude02/orientation02_light04,-1
396.0,1836.0,72.0,72.0,0.0,altitude01/longitude02/orientation02_light04,-1
1412.0,1920.0,88.0,88.0,0.0,altitude01/longitude02/orientation02_light04,-1
1304.0,1860.0,50.0,50.0,0.0,altitude01/longitude02/orientation02_light04,-1
480.0,1840.0,60.0,60.0,0.0,altitude01/longitude02/orientation02_light04,-1
512.0,1736.0,56.0,56.0,0.0,altitude01/longitude02/orientation02_light04,-1
1132.0,1732.0,46.0,46.0,0.0,altitude01/longitude02/orientation02_light04,-1
944.0,1596.0,62.0,62.0,0.0,altitude01/longitude02/orientation02_light04,-1
1416.0,1580.0,36.0,36.0,0.0,altitude01/longitude02/orientation02_light04,-1
988.0,1548.0,62.0,62.0,0.0,altitude01/longitude02/orientation02_light04,-1
1464.0,1648.0,46.0,46.0,0.0,altitude01/longitude02/orientation02_light04,-1
612.0,1824.0,46.0,46.0,0.0,altitude01/longitude02/orientation02_light04,-1
396.0,1640.0,38.0,38.0,0.0,altitude01/longitude02/orientation02_light04,-1
1200.0,1580.0,34.0,34.0,0.0,altitude01/longitude02/orientation02_light04,-1
1280.0,1636.0,198.0,198.0,0.0,altitude01/longitude02/orientation02_light05,-1
768.0,412.0,182.0,182.0,0.0,altitude01/longitude02/orientation02_light05,-1
536.0,1908.0,132.0,132.0,0.0,altitude01/longitude02/orientation02_light05,-1
608.0,184.0,166.0,166.0,0.0,altitude01/longitude02/orientation02_light05,-1
884.0,200.0,176.0,176.0,0.0,altitude01/longitude02/orientation02_light05,-1
560.0,468.0,198.0,198.0,0.0,altitude01/longitude02/orientation02_light05,-1
200.0,612.0,168.0,168.0,0.0,altitude01/longitude02/orientation02_light05,-1
316.0,736.0,156.0,156.0,0.0,altitude01/longitude02/orientation02_light05,-1
1036.0,200.0,188.0,188.0,0.0,altitude01/longitude02/orientation02_light05,-1
476.0,760.0,152.0,152.0,0.0,altitude01/longitude02/orientation02_light05,-1
124.0,1620.0,116.0,116.0,0.0,altitude01/longitude02/orientation02_light05,-1
832.0,308.0,92.0,92.0,0.0,altitude01/longitude02/orientation02_light05,-1
340.0,464.0,140.0,140.0,0.0,altitude01/longitude02/orientation02_light05,-1
752.0,228.0,94.0,94.0,0.0,altitude01/longitude02/orientation02_light05,-1
904.0,516.0,96.0,96.0,0.0,altitude01/longitude02/orientation02_light05,-1
420.0,924.0,112.0,112.0,0.0,altitude01/longitude02/orientation02_light05,-1
208.0,928.0,140.0,140.0,0.0,altitude01/longitude02/orientation02_light05,-1
552.0,1804.0,86.0,86.0,0.0,altitude01/longitude02/orientation02_light05,-1
608.0,848.0,100.0,100.0,0.0,altitude01/longitude02/orientation02_light05,-1
508.0,1012.0,124.0,124.0,0.0,altitude01/longitude02/orientation02_light05,-1
696.0,588.0,104.0,104.0,0.0,altitude01/longitude02/orientation02_light05,-1
628.0,336.0,92.0,92.0,0.0,altitude01/longitude02/orientation02_light05,-1
1068.0,1668.0,92.0,92.0,0.0,altitude01/longitude02/orientation02_light05,-1
1156.0,1620.0,82.0,82.0,0.0,altitude01/longitude02/orientation02_light05,-1
728.0,664.0,88.0,88.0,0.0,altitude01/longitude02/orientation02_light05,-1
492.0,864.0,80.0,80.0,0.0,altitude01/longitude02/orientation02_light05,-1
624.0,644.0,86.0,86.0,0.0,altitude01/longitude02/orientation02_light05,-1
1220.0,1540.0,80.0,80.0,0.0,altitude01/longitude02/orientation02_light05,-1
464.0,600.0,60.0,60.0,0.0,altitude01/longitude02/orientation02_light05,-1
1164.0,1692.0,74.0,74.0,0.0,altitude01/longitude02/orientation02_light05,-1
2068.0,248.0,64.0,64.0,0.0,altitude01/longitude02/orientation02_light05,-1
600.0,1852.0,62.0,62.0,0.0,altitude01/longitude02/orientation02_light05,-1
920.0,400.0,54.0,54.0,0.0,altitude01/longitude02/orientation02_light05,-1
1156.0,1460.0,60.0,60.0,0.0,altitude01/longitude02/orientation02_light05,-1
676.0,308.0,46.0,46.0,0.0,altitude01/longitude02/orientation02_light05,-1
732.0,100.0,88.0,88.0,0.0,altitude01/longitude02/orientation02_light05,-1
424.0,300.0,56.0,56.0,0.0,altitude01/longitude02/orientation02_light05,-1
304.0,1024.0,80.0,80.0,0.0,altitude01/longitude02/orientation02_light05,-1
512.0,356.0,44.0,44.0,0.0,altitude01/longitude02/orientation02_light05,-1
1132.0,1740.0,48.0,48.0,0.0,altitude01/longitude02/orientation02_light05,-1
1096.0,1592.0,54.0,54.0,0.0,altitude01/longitude02/orientation02_light05,-1
912.0,292.0,54.0,54.0,0.0,altitude01/longitude02/orientation02_light05,-1
256.0,808.0,48.0,48.0,0.0,altitude01/longitude02/orientation02_light05,-1
968.0,432.0,46.0,46.0,0.0,altitude01/longitude02/orientation02_light05,-1
1164.0,1556.0,48.0,48.0,0.0,altitude01/longitude02/orientation02_light05,-1
896.0,456.0,44.0,44.0,0.0,altitude01/longitude02/orientation02_light05,-1
284.0,1708.0,164.0,164.0,0.0,altitude01/longitude02/orientation02_light05,-1
656.0,732.0,128.0,128.0,0.0,altitude01/longitude02/orientation02_light05,-1
384.0,1596.0,172.0,172.0,0.0,altitude01/longitude02/orientation02_light05,-1
876.0,620.0,144.0,144.0,0.0,altitude01/longitude02/orientation02_light05,-1
1012.0,1504.0,148.0,148.0,0.0,altitude01/longitude02/orientation02_light05,-1
728.0,812.0,136.0,136.0,0.0,altitude01/longitude02/orientation02_light05,-1
532.0,636.0,128.0,128.0,0.0,altitude01/longitude02/orientation02_light05,-1
636.0,1024.0,146.0,146.0,0.0,altitude01/longitude02/orientation02_light05,-1
692.0,916.0,124.0,124.0,0.0,altitude01/longitude02/orientation02_light05,-1
404.0,1088.0,92.0,92.0,0.0,altitude01/longitude02/orientation02_light05,-1
196.0,760.0,124.0,124.0,0.0,altitude01/longitude02/orientation02_light05,-1
1000.0,332.0,114.0,114.0,0.0,altitude01/longitude02/orientation02_light05,-1
644.0,1492.0,134.0,134.0,0.0,altitude01/longitude02/orientation02_light05,-1
264.0,1888.0,132.0,132.0,0.0,altitude01/longitude02/orientation02_light05,-1
316.0,608.0,98.0,98.0,0.0,altitude01/longitude02/orientation02_light05,-1
1300.0,1900.0,104.0,104.0,0.0,altitude01/longitude02/orientation02_light05,-1
828.0,800.0,90.0,90.0,0.0,altitude01/longitude02/orientation02_light05,-1
480.0,1704.0,98.0,98.0,0.0,altitude01/longitude02/orientation02_light05,-1
728.0,292.0,72.0,72.0,0.0,altitude01/longitude02/orientation02_light05,-1
1200.0,1780.0,68.0,68.0,0.0,altitude01/longitude02/orientation02_light05,-1
1152.0,100.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
532.0,308.0,78.0,78.0,0.0,altitude01/longitude02/orientation02_light05,-1
320.0,936.0,68.0,68.0,0.0,altitude01/longitude02/orientation02_light05,-1
188.0,448.0,74.0,74.0,0.0,altitude01/longitude02/orientation02_light05,-1
968.0,104.0,74.0,74.0,0.0,altitude01/longitude02/orientation02_light05,-1
1012.0,488.0,88.0,88.0,0.0,altitude01/longitude02/orientation02_light05,-1
1384.0,1696.0,82.0,82.0,0.0,altitude01/longitude02/orientation02_light05,-1
520.0,128.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
1108.0,1816.0,78.0,78.0,0.0,altitude01/longitude02/orientation02_light05,-1
988.0,1720.0,76.0,76.0,0.0,altitude01/longitude02/orientation02_light05,-1
532.0,1744.0,64.0,64.0,0.0,altitude01/longitude02/orientation02_light05,-1
628.0,84.0,84.0,84.0,0.0,altitude01/longitude02/orientation02_light05,-1
1516.0,1820.0,108.0,108.0,0.0,altitude01/longitude02/orientation02_light05,-1
500.0,180.0,54.0,54.0,0.0,altitude01/longitude02/orientation02_light05,-1
2176.0,1688.0,50.0,50.0,0.0,altitude01/longitude02/orientation02_light05,-1
728.0,1412.0,82.0,82.0,0.0,altitude01/longitude02/orientation02_light05,-1
396.0,1828.0,72.0,72.0,0.0,altitude01/longitude02/orientation02_light05,-1
1008.0,56.0,46.0,46.0,0.0,altitude01/longitude02/orientation02_light05,-1
1016.0,1928.0,100.0,100.0,0.0,altitude01/longitude02/orientation02_light05,-1
336.0,836.0,50.0,50.0,0.0,altitude01/longitude02/orientation02_light05,-1
168.0,1684.0,48.0,48.0,0.0,altitude01/longitude02/orientation02_light05,-1
556.0,1368.0,76.0,76.0,0.0,altitude01/longitude02/orientation02_light05,-1
852.0,1380.0,70.0,70.0,0.0,altitude01/longitude02/orientation02_light05,-1
572.0,972.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
240.0,1212.0,82.0,82.0,0.0,altitude01/longitude02/orientation02_light05,-1
344.0,1128.0,76.0,76.0,0.0,altitude01/longitude02/orientation02_light05,-1
584.0,1424.0,60.0,60.0,0.0,altitude01/longitude02/orientation02_light05,-1
424.0,1000.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
424.0,1912.0,54.0,54.0,0.0,altitude01/longitude02/orientation02_light05,-1
2480.0,224.0,64.0,64.0,0.0,altitude01/longitude02/orientation02_light05,-1
1048.0,64.0,50.0,50.0,0.0,altitude01/longitude02/orientation02_light05,-1
1228.0,1488.0,44.0,44.0,0.0,altitude01/longitude02/orientation02_light05,-1
2152.0,316.0,80.0,80.0,0.0,altitude01/longitude02/orientation02_light05,-1
252.0,1608.0,80.0,80.0,0.0,altitude01/longitude02/orientation02_light05,-1
144.0,1772.0,68.0,68.0,0.0,altitude01/longitude02/orientation02_light05,-1
264.0,428.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
892.0,740.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
484.0,280.0,50.0,50.0,0.0,altitude01/longitude02/orientation02_light05,-1
604.0,1968.0,50.0,50.0,0.0,altitude01/longitude02/orientation02_light05,-1
616.0,1348.0,60.0,60.0,0.0,altitude01/longitude02/orientation02_light05,-1
1468.0,1724.0,56.0,56.0,0.0,altitude01/longitude02/orientation02_light05,-1
1424.0,1624.0,54.0,54.0,0.0,altitude01/longitude02/orientation02_light05,-1
1028.0,648.0,64.0,64.0,0.0,altitude01/longitude02/orientation02_light05,-1
12.0,1580.0,86.0,86.0,0.0,altitude01/longitude02/orientation02_light05,-1
756.0,1264.0,74.0,74.0,0.0,altitude01/longitude02/orientation02_light05,-1
124.0,1716.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
1400.0,1888.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
740.0,1356.0,56.0,56.0,0.0,altitude01/longitude02/orientation02_light05,-1
168.0,1724.0,50.0,50.0,0.0,altitude01/longitude02/orientation02_light05,-1
544.0,1636.0,54.0,54.0,0.0,altitude01/longitude02/orientation02_light05,-1
192.0,1520.0,56.0,56.0,0.0,altitude01/longitude02/orientation02_light05,-1
1248.0,1788.0,48.0,48.0,0.0,altitude01/longitude02/orientation02_light05,-1
256.0,1108.0,66.0,66.0,0.0,altitude01/longitude02/orientation02_light05,-1
372.0,1212.0,56.0,56.0,0.0,altitude01/longitude02/orientation02_light05,-1
1148.0,1864.0,54.0,54.0,0.0,altitude01/longitude02/orientation02_light05,-1
280.0,1492.0,44.0,44.0,0.0,altitude01/longitude02/orientation02_light05,-1
528.0,1456.0,38.0,38.0,0.0,altitude01/longitude02/orientation02_light05,-1
204.0,1400.0,58.0,58.0,0.0,altitude01/longitude02/orientation02_light05,-1
432.0,644.0,42.0,42.0,0.0,altitude01/longitude02/orientation02_light05,-1
1320.0,1536.0,60.0,60.0,0.0,altitude01/longitude02/orientation02_light05,-1
172.0,360.0,36.0,36.0,0.0,altitude01/longitude02/orientation02_light05,-1
556.0,920.0,34.0,34.0,0.0,altitude01/longitude02/orientation02_light05,-1
956.0,1648.0,50.0,50.0,0.0,altitude01/longitude02/orientation02_light05,-1
784.0,724.0,46.0,46.0,0.0,altitude01/longitude02/orientation02_light05,-1
400.0,348.0,44.0,44.0,0.0,altitude01/longitude02/orientation02_light05,-1
528.0,1408.0,42.0,42.0,0.0,altitude01/longitude02/orientation02_light05,-1
1996.0,1828.0,198.0,198.0,0.0,altitude01/longitude02/orientation03_light01,-1
1720.0,1828.0,198.0,198.0,0.0,altitude01/longitude02/orientation03_light01,-1
2128.0,1636.0,198.0,198.0,0.0,altitude01/longitude02/orientation03_light01,-1
1208.0,1204.0,198.0,198.0,0.0,altitude01/longitude02/orientation03_light01,-1
1204.0,1364.0,194.0,194.0,0.0,altitude01/longitude02/orientation03_light01,-1
968.0,1140.0,194.0,194.0,0.0,altitude01/longitude02/orientation03_light01,-1
772.0,1776.0,190.0,190.0,0.0,altitude01/longitude02/orientation03_light01,-1
1112.0,1792.0,196.0,196.0,0.0,altitude01/longitude02/orientation03_light01,-1
1280.0,1816.0,176.0,176.0,0.0,altitude01/longitude02/orientation03_light01,-1
1556.0,1768.0,176.0,176.0,0.0,altitude01/longitude02/orientation03_light01,-1
1420.0,984.0,176.0,176.0,0.0,altitude01/longitude02/orientation03_light01,-1
2168.0,1876.0,140.0,140.0,0.0,altitude01/longitude02/orientation03_light01,-1
1916.0,1640.0,132.0,132.0,0.0,altitude01/longitude02/orientation03_light01,-1
1100.0,1048.0,160.0,160.0,0.0,altitude01/longitude02/orientation03_light01,-1
1852.0,1828.0,120.0,120.0,0.0,altitude01/longitude02/orientation03_light01,-1
2000.0,1700.0,100.0,100.0,0.0,altitude01/longitude02/orientation03_light01,-1
936.0,1564.0,148.0,148.0,0.0,altitude01/longitude02/orientation03_light01,-1
1260.0,956.0,140.0,140.0,0.0,altitude01/longitude02/orientation03_light01,-1
2152.0,1760.0,108.0,108.0,0.0,altitude01/longitude02/orientation03_light01,-1
1324.0,1632.0,162.0,162.0,0.0,altitude01/longitude02/orientation03_light01,-1
644.0,1192.0,136.0,136.0,0.0,altitude01/longitude02/orientation03_light01,-1
1412.0,1860.0,100.0,100.0,0.0,altitude01/longitude02/orientation03_light01,-1
1052.0,1660.0,148.0,148.0,0.0,altitude01/longitude02/orientation03_light01,-1
900.0,1716.0,106.0,106.0,0.0,altitude01/longitude02/orientation03_light01,-1
2032.0,1488.0,108.0,108.0,0.0,altitude01/longitude02/orientation03_light01,-1
1068.0,1416.0,120.0,120.0,0.0,altitude01/longitude02/orientation03_light01,-1
996.0,1300.0,104.0,104.0,0.0,altitude01/longitude02/orientation03_light01,-1
1196.0,1080.0,88.0,88.0,0.0,altitude01/longitude02/orientation03_light01,-1
1136.0,1536.0,128.0,128.0,0.0,altitude01/longitude02/orientation03_light01,-1
680.0,1004.0,128.0,128.0,0.0,altitude01/longitude02/orientation03_light01,-1
1312.0,1108.0,96.0,96.0,0.0,altitude01/longitude02/orientation03_light01,-1
1464.0,1588.0,128.0,128.0,0.0,altitude01/longitude02/orientation03_light01,-1
824.0,1124.0,130.0,130.0,0.0,altitude01/longitude02/orientation03_light01,-1
556.0,1380.0,102.0,102.0,0.0,altitude01/longitude02/orientation03_light01,-1
1360.0,1336.0,124.0,124.0,0.0,altitude01/longitude02/orientation03_light01,-1
232.0,380.0,86.0,86.0,0.0,altitude01/longitude02/orientation03_light01,-1
1092.0,924.0,120.0,120.0,0.0,altitude01/longitude02/orientation03_light01,-1
968.0,1844.0,68.0,68.0,0.0,altitude01/longitude02/orientation03_light01,-1
1912.0,1496.0,104.0,104.0,0.0,altitude01/longitude02/orientation03_light01,-1
1416.0,728.0,136.0,136.0,0.0,altitude01/longitude02/orientation03_light01,-1
596.0,356.0,116.0,116.0,0.0,altitude01/longitude02/orientation03_light01,-1
1816.0,1684.0,104.0,104.0,0.0,altitude01/longitude02/orientation03_light01,-1
180.0,1128.0,138.0,138.0,0.0,altitude01/longitude02/orientation03_light01,-1
1004.0,1376.0,64.0,64.0,0.0,altitude01/longitude02/orientation03_light01,-1
748.0,1072.0,92.0,92.0,0.0,altitude01/longitude02/orientation03_light01,-1
1680.0,1976.0,66.0,66.0,0.0,altitude01/longitude02/orientation03_light01,-1
2244.0,1952.0,64.0,64.0,0.0,altitude01/longitude02/orientation03_light01,-1
1320.0,1464.0,96.0,96.0,0.0,altitude01/longitude02/orientation03_light01,-1
1384.0,1716.0,84.0,84.0,0.0,altitude01/longitude02/orientation03_light01,-1
1200.0,1892.0,80.0,80.0,0.0,altitude01/longitude02/orientation03_light01,-1
1364.0,864.0,76.0,76.0,0.0,altitude01/longitude02/orientation03_light01,-1
812.0,188.0,108.0,108.0,0.0,altitude01/longitude02/orientation03_light01,-1
1444.0,816.0,86.0,86.0,0.0,altitude01/longitude02/orientation03_light01,-1
1444.0,1940.0,74.0,74.0,0.0,altitude01/longitude02/orientation03_light01,-1
2128.0,1992.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
2252.0,1672.0,80.0,80.0,0.0,altitude01/longitude02/orientation03_light01,-1
1564.0,1984.0,60.0,60.0,0.0,altitude01/longitude02/orientation03_light01,-1
928.0,952.0,92.0,92.0,0.0,altitude01/longitude02/orientation03_light01,-1
1780.0,1972.0,54.0,54.0,0.0,altitude01/longitude02/orientation03_light01,-1
1568.0,836.0,68.0,68.0,0.0,altitude01/longitude02/orientation03_light01,-1
1556.0,1612.0,108.0,108.0,0.0,altitude01/longitude02/orientation03_light01,-1
996.0,1904.0,68.0,68.0,0.0,altitude01/longitude02/orientation03_light01,-1
2120.0,1512.0,68.0,68.0,0.0,altitude01/longitude02/orientation03_light01,-1
2148.0,1436.0,64.0,64.0,0.0,altitude01/longitude02/orientation03_light01,-1
1616.0,1976.0,48.0,48.0,0.0,altitude01/longitude02/orientation03_light01,-1
2288.0,1440.0,98.0,98.0,0.0,altitude01/longitude02/orientation03_light01,-1
1844.0,1592.0,76.0,76.0,0.0,altitude01/longitude02/orientation03_light01,-1
1516.0,944.0,74.0,74.0,0.0,altitude01/longitude02/orientation03_light01,-1
1736.0,2008.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
1468.0,1724.0,54.0,54.0,0.0,altitude01/longitude02/orientation03_light01,-1
1476.0,1884.0,48.0,48.0,0.0,altitude01/longitude02/orientation03_light01,-1
1344.0,1196.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
1064.0,1176.0,50.0,50.0,0.0,altitude01/longitude02/orientation03_light01,-1
1320.0,1936.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
792.0,1680.0,48.0,48.0,0.0,altitude01/longitude02/orientation03_light01,-1
2196.0,1976.0,50.0,50.0,0.0,altitude01/longitude02/orientation03_light01,-1
1396.0,332.0,46.0,46.0,0.0,altitude01/longitude02/orientation03_light01,-1
1384.0,1488.0,60.0,60.0,0.0,altitude01/longitude02/orientation03_light01,-1
1216.0,1516.0,54.0,54.0,0.0,altitude01/longitude02/orientation03_light01,-1
2100.0,1804.0,44.0,44.0,0.0,altitude01/longitude02/orientation03_light01,-1
1436.0,1100.0,60.0,60.0,0.0,altitude01/longitude02/orientation03_light01,-1
2260.0,1844.0,60.0,60.0,0.0,altitude01/longitude02/orientation03_light01,-1
800.0,972.0,62.0,62.0,0.0,altitude01/longitude02/orientation03_light01,-1
1440.0,1664.0,54.0,54.0,0.0,altitude01/longitude02/orientation03_light01,-1
1636.0,768.0,54.0,54.0,0.0,altitude01/longitude02/orientation03_light01,-1
976.0,1788.0,44.0,44.0,0.0,altitude01/longitude02/orientation03_light01,-1
1564.0,1908.0,42.0,42.0,0.0,altitude01/longitude02/orientation03_light01,-1
636.0,1772.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
2208.0,1416.0,56.0,56.0,0.0,altitude01/longitude02/orientation03_light01,-1
1868.0,400.0,164.0,164.0,0.0,altitude01/longitude02/orientation03_light01,-1
996.0,228.0,156.0,156.0,0.0,altitude01/longitude02/orientation03_light01,-1
2068.0,1352.0,144.0,144.0,0.0,altitude01/longitude02/orientation03_light01,-1
1620.0,556.0,168.0,168.0,0.0,altitude01/longitude02/orientation03_light01,-1
1560.0,724.0,108.0,108.0,0.0,altitude01/longitude02/orientation03_light01,-1
1976.0,1568.0,100.0,100.0,0.0,altitude01/longitude02/orientation03_light01,-1
2424.0,984.0,128.0,128.0,0.0,altitude01/longitude02/orientation03_light01,-1
1800.0,268.0,148.0,148.0,0.0,altitude01/longitude02/orientation03_light01,-1
2376.0,700.0,96.0,96.0,0.0,altitude01/longitude02/orientation03_light01,-1
2084.0,1188.0,138.0,138.0,0.0,altitude01/longitude02/orientation03_light01,-1
1960.0,1972.0,134.0,134.0,0.0,altitude01/longitude02/orientation03_light01,-1
384.0,444.0,154.0,154.0,0.0,altitude01/longitude02/orientation03_light01,-1
1716.0,1624.0,142.0,142.0,0.0,altitude01/longitude02/orientation03_light01,-1
1108.0,1272.0,92.0,92.0,0.0,altitude01/longitude02/orientation03_light01,-1
1692.0,336.0,102.0,102.0,0.0,altitude01/longitude02/orientation03_light01,-1
1476.0,2028.0,140.0,140.0,0.0,altitude01/longitude02/orientation03_light01,-1
1828.0,1932.0,68.0,68.0,0.0,altitude01/longitude02/orientation03_light01,-1
1908.0,516.0,140.0,140.0,0.0,altitude01/longitude02/orientation03_light01,-1
876.0,276.0,110.0,110.0,0.0,altitude01/longitude02/orientation03_light01,-1
1488.0,448.0,140.0,140.0,0.0,altitude01/longitude02/orientation03_light01,-1
768.0,376.0,122.0,122.0,0.0,altitude01/longitude02/orientation03_light01,-1
1268.0,296.0,122.0,122.0,0.0,altitude01/longitude02/orientation03_light01,-1
380.0,1108.0,128.0,128.0,0.0,altitude01/longitude02/orientation03_light01,-1
2328.0,1748.0,106.0,106.0,0.0,altitude01/longitude02/orientation03_light01,-1
128.0,1264.0,96.0,96.0,0.0,altitude01/longitude02/orientation03_light01,-1
688.0,332.0,98.0,98.0,0.0,altitude01/longitude02/orientation03_light01,-1
1852.0,1404.0,152.0,152.0,0.0,altitude01/longitude02/orientation03_light01,-1
736.0,1256.0,104.0,104.0,0.0,altitude01/longitude02/orientation03_light01,-1
1664.0,1724.0,90.0,90.0,0.0,altitude01/longitude02/orientation03_light01,-1
1756.0,688.0,112.0,112.0,0.0,altitude01/longitude02/orientation03_light01,-1
668.0,1704.0,78.0,78.0,0.0,altitude01/longitude02/orientation03_light01,-1
2176.0,1488.0,76.0,76.0,0.0,altitude01/longitude02/orientation03_light01,-1
1380.0,1092.0,72.0,72.0,0.0,altitude01/longitude02/orientation03_light01,-1
992.0,1000.0,64.0,64.0,0.0,altitude01/longitude02/orientation03_light01,-1
1396.0,1168.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
2508.0,840.0,74.0,74.0,0.0,altitude01/longitude02/orientation03_light01,-1
1860.0,1976.0,56.0,56.0,0.0,altitude01/longitude02/orientation03_light01,-1
1100.0,1916.0,76.0,76.0,0.0,altitude01/longitude02/orientation03_light01,-1
1164.0,1612.0,74.0,74.0,0.0,altitude01/longitude02/orientation03_light01,-1
2320.0,1668.0,68.0,68.0,0.0,altitude01/longitude02/orientation03_light01,-1
2156.0,1368.0,64.0,64.0,0.0,altitude01/longitude02/orientation03_light01,-1
1000.0,1472.0,64.0,64.0,0.0,altitude01/longitude02/orientation03_light01,-1
904.0,1044.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
972.0,1732.0,50.0,50.0,0.0,altitude01/longitude02/orientation03_light01,-1
1268.0,1524.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
540.0,1944.0,100.0,100.0,0.0,altitude01/longitude02/orientation03_light01,-1
1648.0,872.0,72.0,72.0,0.0,altitude01/longitude02/orientation03_light01,-1
1628.0,676.0,68.0,68.0,0.0,altitude01/longitude02/orientation03_light01,-1
728.0,1156.0,50.0,50.0,0.0,altitude01/longitude02/orientation03_light01,-1
256.0,880.0,96.0,96.0,0.0,altitude01/longitude02/orientation03_light01,-1
1420.0,1800.0,48.0,48.0,0.0,altitude01/longitude02/orientation03_light01,-1
1656.0,2036.0,88.0,88.0,0.0,altitude01/longitude02/orientation03_light01,-1
696.0,1868.0,72.0,72.0,0.0,altitude01/longitude02/orientation03_light01,-1
512.0,1316.0,76.0,76.0,0.0,altitude01/longitude02/orientation03_light01,-1
1220.0,816.0,68.0,68.0,0.0,altitude01/longitude02/orientation03_light01,-1
900.0,1880.0,66.0,66.0,0.0,altitude01/longitude02/orientation03_light01,-1
96.0,1188.0,56.0,56.0,0.0,altitude01/longitude02/orientation03_light01,-1
1248.0,1972.0,46.0,46.0,0.0,altitude01/longitude02/orientation03_light01,-1
1172.0,720.0,110.0,110.0,0.0,altitude01/longitude02/orientation03_light01,-1
868.0,1212.0,72.0,72.0,0.0,altitude01/longitude02/orientation03_light01,-1
2052.0,1968.0,44.0,44.0,0.0,altitude01/longitude02/orientation03_light01,-1
672.0,492.0,64.0,64.0,0.0,altitude01/longitude02/orientation03_light01,-1
1032.0,1560.0,50.0,50.0,0.0,altitude01/longitude02/orientation03_light01,-1
1180.0,1944.0,44.0,44.0,0.0,altitude01/longitude02/orientation03_light01,-1
456.0,560.0,82.0,82.0,0.0,altitude01/longitude02/orientation03_light01,-1
1212.0,1580.0,64.0,64.0,0.0,altitude01/longitude02/orientation03_light01,-1
184.0,428.0,46.0,46.0,0.0,altitude01/longitude02/orientation03_light01,-1
1372.0,1540.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
696.0,420.0,50.0,50.0,0.0,altitude01/longitude02/orientation03_light01,-1
1340.0,1888.0,48.0,48.0,0.0,altitude01/longitude02/orientation03_light01,-1
1436.0,1408.0,60.0,60.0,0.0,altitude01/longitude02/orientation03_light01,-1
1148.0,876.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
204.0,644.0,74.0,74.0,0.0,altitude01/longitude02/orientation03_light01,-1
1416.0,1268.0,66.0,66.0,0.0,altitude01/longitude02/orientation03_light01,-1
276.0,64.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
1876.0,236.0,56.0,56.0,0.0,altitude01/longitude02/orientation03_light01,-1
2064.0,1564.0,40.0,40.0,0.0,altitude01/longitude02/orientation03_light01,-1
516.0,936.0,66.0,66.0,0.0,altitude01/longitude02/orientation03_light01,-1
1464.0,880.0,44.0,44.0,0.0,altitude01/longitude02/orientation03_light01,-1
1168.0,232.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
528.0,1440.0,46.0,46.0,0.0,altitude01/longitude02/orientation03_light01,-1
868.0,608.0,34.0,34.0,0.0,altitude01/longitude02/orientation03_light01,-1
608.0,1844.0,56.0,56.0,0.0,altitude01/longitude02/orientation03_light01,-1
740.0,924.0,50.0,50.0,0.0,altitude01/longitude02/orientation03_light01,-1
1532.0,628.0,46.0,46.0,0.0,altitude01/longitude02/orientation03_light01,-1
1040.0,1520.0,40.0,40.0,0.0,altitude01/longitude02/orientation03_light01,-1
1012.0,1972.0,60.0,60.0,0.0,altitude01/longitude02/orientation03_light01,-1
632.0,1276.0,58.0,58.0,0.0,altitude01/longitude02/orientation03_light01,-1
1356.0,812.0,50.0,50.0,0.0,altitude01/longitude02/orientation03_light01,-1
2416.0,888.0,48.0,48.0,0.0,altitude01/longitude02/orientation03_light01,-1
2080.0,2000.0,34.0,34.0,0.0,altitude01/longitude02/orientation03_light01,-1
1840.0,2044.0,62.0,62.0,0.0,altitude01/longitude02/orientation03_light01,-1
